timestamp,Rₑ estimé,min_limit,max_limit
2020-08-23,1.1007784090349904,1.17283488957405,1.0319540180027127
2020-08-24,1.1154893186772143,1.1863623613185132,1.0463920339094008
2020-08-25,1.1258263649488678,1.1967273918465933,1.0570615672897699
2020-08-26,1.1337148167782296,1.2040411599441845,1.0657348623137883
2020-08-27,1.1427104139431667,1.2124071236796972,1.0749294950080217
2020-08-28,1.1557758768441408,1.2247106883541248,1.0882462695161583
2020-08-29,1.1727508617648843,1.2420068562358804,1.105732716306355
2020-08-30,1.1845235641817442,1.2526575940970386,1.1183384489126231
2020-08-31,1.1817771613232728,1.2483957146438096,1.1168947106844151
2020-09-01,1.1661263076684416,1.231301345277792,1.1026998126779226
2020-09-02,1.1384843574210048,1.2014655304255482,1.076904931614474
2020-09-03,1.1059281346330212,1.167557198089793,1.045943536786402
2020-09-04,1.0782587048115595,1.1382083155885994,1.0201360029907898
2020-09-05,1.056138268116787,1.114771948404086,0.9992573591360916
2020-09-06,1.0363734647859832,1.0935890690616992,0.9804343390867905
2020-09-07,1.0135225526694829,1.0698802523549105,0.9583333902466351
2020-09-08,0.9868786058466144,1.0422948345566507,0.9329559131339028
2020-09-09,0.9568060075622996,1.0111462446537225,0.9034304897772628
2020-09-10,0.9281749468343266,0.9821909051214184,0.8760594510656363
2020-09-11,0.9042154877776772,0.9574265303884498,0.8525450925849158
2020-09-12,0.8876966768378075,0.9405332370208414,0.8363392995429549
2020-09-13,0.8767207627260366,0.9303148494172184,0.8251588584309042
2020-09-14,0.8706079863557339,0.9244568528160628,0.8185283851201687
2020-09-15,0.8679143328263047,0.9221746913084344,0.8152772638235266
2020-09-16,0.8716230373965286,0.9270643234389164,0.8178909769672736
2020-09-17,0.8890625679922474,0.9459857846949308,0.8343440311011942
2020-09-18,0.9280414659561578,0.9866902161365604,0.8708875800110547
2020-09-19,0.9893269897656142,1.050632579837937,0.9299515981532439
2020-09-20,1.0726588497276512,1.136912179358286,1.0106408989494455
2020-09-21,1.1700164947943592,1.2370394298829321,1.1048120274431994
2020-09-22,1.269598247111587,1.3390032701362322,1.201765719264742
2020-09-23,1.3689843716440544,1.4404699089373043,1.2992015630245894
2020-09-24,1.468661442304798,1.5406662458234304,1.3983567123359235
2020-09-25,1.5670824872351552,1.6396453153268444,1.4966325622100864
2020-09-26,1.658831466875282,1.7303285668266857,1.5890842068780575
2020-09-27,1.7315459044595491,1.8007083356519415,1.663152507182052
2020-09-28,1.771466437166379,1.8381243439565436,1.7063833719801906
2020-09-29,1.7820014384106968,1.8446521629489399,1.7204184865043148
2020-09-30,1.7742411917553231,1.8329192935626009,1.7164764654938245
2020-10-01,1.7607157521679728,1.815597220688102,1.7067296243863963
2020-10-02,1.7507761763103804,1.8018557300418447,1.7004211341699949
2020-10-03,1.7407824557678888,1.7889181302702208,1.6932943561945435
2020-10-04,1.7247552108383508,1.7694941063613219,1.6805813850576508
2020-10-05,1.6992455839838418,1.741070586840083,1.6579264156479114
2020-10-06,1.6693617438599009,1.708371869605768,1.630914260329347
2020-10-07,1.6442255622735291,1.6809272641301352,1.6084000994514542
2020-10-08,1.6362015526310951,1.6705660916074616,1.6021497591185314
2020-10-09,1.6445396749666232,1.6771914121829241,1.6123448587782736
2020-10-10,1.6568497103565287,1.6877718957062573,1.6262067851920745
2020-10-11,1.6534453668301603,1.6826568956262105,1.6244861379748603
2020-10-12,1.6261234908545632,1.653576336731874,1.598991333827534
2020-10-13,1.5785883347335516,1.604205943648667,1.5531741068773657
2020-10-14,1.5235246912406972,1.5473930004969316,1.4998393666547516
2020-10-15,1.4754613690815959,1.4977128537824196,1.4533741455113167
2020-10-16,1.4390132527056578,1.4600053362146026,1.4181711015202918
2020-10-17,1.407323389435867,1.4271677614147105,1.3876160528779098
2020-10-18,1.3715150111248446,1.3903433730798964,1.3528119617316827
2020-10-19,1.326311567384751,1.3441438429921226,1.308596743346377
2020-10-20,1.2722381281253636,1.2890933772533422,1.2554922833002304
2020-10-21,1.2179784606322241,1.2339300668657571,1.2021137701688436
2020-10-22,1.1719795406363966,1.187235396295336,1.1568209898450972
2020-10-23,1.1363930173663717,1.1511001865356298,1.1217802372993335
2020-10-24,1.1046686489052342,1.118878232632199,1.0905286812780146
2020-10-25,1.068869449303714,1.0826648348218948,1.0551643624156948
2020-10-26,1.0259361249386951,1.0392758639075854,1.012652044706991
2020-10-27,0.9827373860449776,0.9957334829057491,0.9698373049414756
2020-10-28,0.9516777430661276,0.9643998511987076,0.9390268015844708
2020-10-29,0.9439212424224728,0.9566011154761224,0.9313379360555544
2020-10-30,0.9597531589297248,0.9725432424510296,0.947041306801513
2020-10-31,0.9848949845125452,0.9979585622646416,0.9719162981287752
2020-11-01,0.9992769243949222,1.0125018416110816,0.986134159648176
2020-11-02,0.9885006453268174,1.001677007572147,0.9753759504201625
2020-11-03,0.9491046566065768,0.9620457246527248,0.9362685281355431
2020-11-04,0.890910426962872,0.9034586976665664,0.8784487106554653
2020-11-05,0.8302328663762137,0.8423856768295072,0.8181671506623173
2020-11-06,0.7820585800052443,0.7939493012248211,0.7702563490902458
2020-11-07,0.7526391967838206,0.7645275151765487,0.740842764032792
2020-11-08,0.7405974111962166,0.7526240532876499,0.7286663137792156
2020-11-09,0.7408281091484742,0.7531841673178028,0.7285728484158722
2020-11-10,0.7467266472116906,0.759477478143628,0.7340822890544485
2020-11-11,0.7561240881591151,0.7693950719776614,0.7429809107992461
2020-11-12,0.7712576936621848,0.7850859278885522,0.7575513230201848
2020-11-13,0.7953531896290107,0.8098071544366224,0.7810385498973271
2020-11-14,0.8277853457409532,0.8429442312929734,0.8127534220676923
2020-11-15,0.8620547755769377,0.8778794166455614,0.8463660977930266
2020-11-16,0.8917965191566442,0.9082382393370672,0.875502936415693
2020-11-17,0.9090915999109532,0.9259981199100582,0.8923387194715096
2020-11-18,0.9135287847618726,0.9306486285040364,0.8965376019483006
2020-11-19,0.9133423983095836,0.9306294110945442,0.8962152452148255
2020-11-20,0.9196512411029488,0.937207420073454,0.9022587947466454
2020-11-21,0.9360077139461284,0.9538487457340796,0.9183149776053874
2020-11-22,0.9610501572248472,0.9793298276878506,0.9429403516748248
2020-11-23,0.9863524169864488,1.0050658833184818,0.9678655443322588
2020-11-24,1.005104093379687,1.0241010302939568,0.9863232154190502
2020-11-25,1.0200381957379676,1.0391571637109769,1.001094326852436
2020-11-26,1.0403025686174152,1.0596877197413677,1.0211348852542506
2020-11-27,1.0707087764392005,1.0902570973041674,1.0513718847751672
2020-11-28,1.1051911327678932,1.1249482754242044,1.0855637784279826
2020-11-29,1.1292911597289408,1.1492296383347351,1.1095247803496016
2020-11-30,1.1333597354699616,1.153079339542449,1.1138415787206888
2020-12-01,1.1183455021673607,1.1377421246137849,1.0991133709792016
2020-12-02,1.0914356325444474,1.1103071651516778,1.0727236489403595
2020-12-03,1.0642228035799273,1.0826371945265785,1.045964209020784
2020-12-04,1.0442873766359462,1.06236921663527,1.026333883943471
2020-12-05,1.0339451430234063,1.051748565855739,1.0162916204956909
2020-12-06,1.0313258934422809,1.0490126166496558,1.0137874925484522
2020-12-07,1.033496631337073,1.0512059177593307,1.0159357345981437
2020-12-08,1.037382536145251,1.0550415069510106,1.0198705683682288
2020-12-09,1.0413771650169443,1.0590002506704626,1.0239498242519014
2020-12-10,1.045238790931523,1.0628259092630392,1.0277963996857808
2020-12-11,1.0489945134719116,1.066542657749472,1.031610093307426
