id,date,confirmed,deaths,Province/State_x,Country/Region,timestamp,country,Confirmed,Country and province,lat,lng,Province/State_y
China Chongqing,3/22/20,577,6,Chongqing,China,2020-03-22,Chine,577,Chine Chongqing,30.0572,107.874,Chongqing
China Chongqing,3/23/20,578,6,Chongqing,China,2020-03-23,Chine,578,Chine Chongqing,30.0572,107.874,Chongqing
China Chongqing,3/24/20,578,6,Chongqing,China,2020-03-24,Chine,578,Chine Chongqing,30.0572,107.874,Chongqing
China Chongqing,3/25/20,578,6,Chongqing,China,2020-03-25,Chine,578,Chine Chongqing,30.0572,107.874,Chongqing
China Chongqing,3/26/20,578,6,Chongqing,China,2020-03-26,Chine,578,Chine Chongqing,30.0572,107.874,Chongqing
China Chongqing,3/27/20,578,6,Chongqing,China,2020-03-27,Chine,578,Chine Chongqing,30.0572,107.874,Chongqing
China Chongqing,3/28/20,578,6,Chongqing,China,2020-03-28,Chine,578,Chine Chongqing,30.0572,107.874,Chongqing
China Chongqing,3/29/20,579,6,Chongqing,China,2020-03-29,Chine,579,Chine Chongqing,30.0572,107.874,Chongqing
China Chongqing,3/30/20,579,6,Chongqing,China,2020-03-30,Chine,579,Chine Chongqing,30.0572,107.874,Chongqing
China Chongqing,3/31/20,579,6,Chongqing,China,2020-03-31,Chine,579,Chine Chongqing,30.0572,107.874,Chongqing
China Fujian,1/22/20,1,0,Fujian,China,2020-01-22,Chine,1,Chine Fujian,26.0789,117.9874,Fujian
China Fujian,1/23/20,5,0,Fujian,China,2020-01-23,Chine,5,Chine Fujian,26.0789,117.9874,Fujian
China Fujian,1/24/20,10,0,Fujian,China,2020-01-24,Chine,10,Chine Fujian,26.0789,117.9874,Fujian
China Fujian,1/25/20,18,0,Fujian,China,2020-01-25,Chine,18,Chine Fujian,26.0789,117.9874,Fujian
China Fujian,1/26/20,35,0,Fujian,China,2020-01-26,Chine,35,Chine Fujian,26.0789,117.9874,Fujian
China Fujian,1/27/20,59,0,Fujian,China,2020-01-27,Chine,59,Chine Fujian,26.0789,117.9874,Fujian
China Fujian,1/28/20,80,0,Fujian,China,2020-01-28,Chine,80,Chine Fujian,26.0789,117.9874,Fujian
China Fujian,1/29/20,84,0,Fujian,China,2020-01-29,Chine,84,Chine Fujian,26.0789,117.9874,Fujian
China Fujian,1/30/20,101,0,Fujian,China,2020-01-30,Chine,101,Chine Fujian,26.0789,117.9874,Fujian
China Fujian,1/31/20,120,0,Fujian,China,2020-01-31,Chine,120,Chine Fujian,26.0789,117.9874,Fujian
China Fujian,2/1/20,144,0,Fujian,China,2020-02-01,Chine,144,Chine Fujian,26.0789,117.9874,Fujian
China Fujian,2/2/20,159,0,Fujian,China,2020-02-02,Chine,159,Chine Fujian,26.0789,117.9874,Fujian
China Fujian,2/3/20,179,0,Fujian,China,2020-02-03,Chine,179,Chine Fujian,26.0789,117.9874,Fujian
China Fujian,2/4/20,194,0,Fujian,China,2020-02-04,Chine,194,Chine Fujian,26.0789,117.9874,Fujian
China Fujian,2/5/20,205,0,Fujian,China,2020-02-05,Chine,205,Chine Fujian,26.0789,117.9874,Fujian
China Fujian,2/6/20,215,0,Fujian,China,2020-02-06,Chine,215,Chine Fujian,26.0789,117.9874,Fujian
China Fujian,2/7/20,224,0,Fujian,China,2020-02-07,Chine,224,Chine Fujian,26.0789,117.9874,Fujian
China Fujian,2/8/20,239,0,Fujian,China,2020-02-08,Chine,239,Chine Fujian,26.0789,117.9874,Fujian
China Fujian,2/9/20,250,0,Fujian,China,2020-02-09,Chine,250,Chine Fujian,26.0789,117.9874,Fujian
China Fujian,2/10/20,261,0,Fujian,China,2020-02-10,Chine,261,Chine Fujian,26.0789,117.9874,Fujian
China Fujian,2/11/20,267,0,Fujian,China,2020-02-11,Chine,267,Chine Fujian,26.0789,117.9874,Fujian
China Fujian,2/12/20,272,0,Fujian,China,2020-02-12,Chine,272,Chine Fujian,26.0789,117.9874,Fujian
China Fujian,2/13/20,279,0,Fujian,China,2020-02-13,Chine,279,Chine Fujian,26.0789,117.9874,Fujian
China Fujian,2/14/20,281,0,Fujian,China,2020-02-14,Chine,281,Chine Fujian,26.0789,117.9874,Fujian
China Fujian,2/15/20,285,0,Fujian,China,2020-02-15,Chine,285,Chine Fujian,26.0789,117.9874,Fujian
China Fujian,2/16/20,287,0,Fujian,China,2020-02-16,Chine,287,Chine Fujian,26.0789,117.9874,Fujian
China Fujian,2/17/20,290,0,Fujian,China,2020-02-17,Chine,290,Chine Fujian,26.0789,117.9874,Fujian
China Fujian,2/18/20,292,0,Fujian,China,2020-02-18,Chine,292,Chine Fujian,26.0789,117.9874,Fujian
China Fujian,2/19/20,293,0,Fujian,China,2020-02-19,Chine,293,Chine Fujian,26.0789,117.9874,Fujian
China Fujian,2/20/20,293,1,Fujian,China,2020-02-20,Chine,293,Chine Fujian,26.0789,117.9874,Fujian
China Fujian,2/21/20,293,1,Fujian,China,2020-02-21,Chine,293,Chine Fujian,26.0789,117.9874,Fujian
China Fujian,2/22/20,293,1,Fujian,China,2020-02-22,Chine,293,Chine Fujian,26.0789,117.9874,Fujian
China Fujian,2/23/20,293,1,Fujian,China,2020-02-23,Chine,293,Chine Fujian,26.0789,117.9874,Fujian
China Fujian,2/24/20,293,1,Fujian,China,2020-02-24,Chine,293,Chine Fujian,26.0789,117.9874,Fujian
China Fujian,2/25/20,294,1,Fujian,China,2020-02-25,Chine,294,Chine Fujian,26.0789,117.9874,Fujian
China Fujian,2/26/20,294,1,Fujian,China,2020-02-26,Chine,294,Chine Fujian,26.0789,117.9874,Fujian
China Fujian,2/27/20,296,1,Fujian,China,2020-02-27,Chine,296,Chine Fujian,26.0789,117.9874,Fujian
China Fujian,2/28/20,296,1,Fujian,China,2020-02-28,Chine,296,Chine Fujian,26.0789,117.9874,Fujian
China Fujian,2/29/20,296,1,Fujian,China,2020-02-29,Chine,296,Chine Fujian,26.0789,117.9874,Fujian
China Fujian,3/1/20,296,1,Fujian,China,2020-03-01,Chine,296,Chine Fujian,26.0789,117.9874,Fujian
China Fujian,3/2/20,296,1,Fujian,China,2020-03-02,Chine,296,Chine Fujian,26.0789,117.9874,Fujian
China Fujian,3/3/20,296,1,Fujian,China,2020-03-03,Chine,296,Chine Fujian,26.0789,117.9874,Fujian
China Fujian,3/4/20,296,1,Fujian,China,2020-03-04,Chine,296,Chine Fujian,26.0789,117.9874,Fujian
China Fujian,3/5/20,296,1,Fujian,China,2020-03-05,Chine,296,Chine Fujian,26.0789,117.9874,Fujian
China Fujian,3/6/20,296,1,Fujian,China,2020-03-06,Chine,296,Chine Fujian,26.0789,117.9874,Fujian
China Fujian,3/7/20,296,1,Fujian,China,2020-03-07,Chine,296,Chine Fujian,26.0789,117.9874,Fujian
China Fujian,3/8/20,296,1,Fujian,China,2020-03-08,Chine,296,Chine Fujian,26.0789,117.9874,Fujian
China Fujian,3/9/20,296,1,Fujian,China,2020-03-09,Chine,296,Chine Fujian,26.0789,117.9874,Fujian
China Fujian,3/10/20,296,1,Fujian,China,2020-03-10,Chine,296,Chine Fujian,26.0789,117.9874,Fujian
China Fujian,3/11/20,296,1,Fujian,China,2020-03-11,Chine,296,Chine Fujian,26.0789,117.9874,Fujian
China Fujian,3/12/20,296,1,Fujian,China,2020-03-12,Chine,296,Chine Fujian,26.0789,117.9874,Fujian
China Fujian,3/13/20,296,1,Fujian,China,2020-03-13,Chine,296,Chine Fujian,26.0789,117.9874,Fujian
China Fujian,3/14/20,296,1,Fujian,China,2020-03-14,Chine,296,Chine Fujian,26.0789,117.9874,Fujian
China Fujian,3/15/20,296,1,Fujian,China,2020-03-15,Chine,296,Chine Fujian,26.0789,117.9874,Fujian
China Fujian,3/16/20,296,1,Fujian,China,2020-03-16,Chine,296,Chine Fujian,26.0789,117.9874,Fujian
China Fujian,3/17/20,296,1,Fujian,China,2020-03-17,Chine,296,Chine Fujian,26.0789,117.9874,Fujian
China Fujian,3/18/20,296,1,Fujian,China,2020-03-18,Chine,296,Chine Fujian,26.0789,117.9874,Fujian
China Fujian,3/19/20,296,1,Fujian,China,2020-03-19,Chine,296,Chine Fujian,26.0789,117.9874,Fujian
China Fujian,3/20/20,299,1,Fujian,China,2020-03-20,Chine,299,Chine Fujian,26.0789,117.9874,Fujian
China Fujian,3/21/20,303,1,Fujian,China,2020-03-21,Chine,303,Chine Fujian,26.0789,117.9874,Fujian
China Fujian,3/22/20,313,1,Fujian,China,2020-03-22,Chine,313,Chine Fujian,26.0789,117.9874,Fujian
China Fujian,3/23/20,313,1,Fujian,China,2020-03-23,Chine,313,Chine Fujian,26.0789,117.9874,Fujian
China Fujian,3/24/20,318,1,Fujian,China,2020-03-24,Chine,318,Chine Fujian,26.0789,117.9874,Fujian
China Fujian,3/25/20,322,1,Fujian,China,2020-03-25,Chine,322,Chine Fujian,26.0789,117.9874,Fujian
China Fujian,3/26/20,328,1,Fujian,China,2020-03-26,Chine,328,Chine Fujian,26.0789,117.9874,Fujian
China Fujian,3/27/20,331,1,Fujian,China,2020-03-27,Chine,331,Chine Fujian,26.0789,117.9874,Fujian
China Fujian,3/28/20,337,1,Fujian,China,2020-03-28,Chine,337,Chine Fujian,26.0789,117.9874,Fujian
China Fujian,3/29/20,338,1,Fujian,China,2020-03-29,Chine,338,Chine Fujian,26.0789,117.9874,Fujian
China Fujian,3/30/20,340,1,Fujian,China,2020-03-30,Chine,340,Chine Fujian,26.0789,117.9874,Fujian
China Fujian,3/31/20,343,1,Fujian,China,2020-03-31,Chine,343,Chine Fujian,26.0789,117.9874,Fujian
China Gansu,1/22/20,0,0,Gansu,China,2020-01-22,Chine,0,Chine Gansu,37.8099,101.0583,Gansu
China Gansu,1/23/20,2,0,Gansu,China,2020-01-23,Chine,2,Chine Gansu,37.8099,101.0583,Gansu
China Gansu,1/24/20,2,0,Gansu,China,2020-01-24,Chine,2,Chine Gansu,37.8099,101.0583,Gansu
China Gansu,1/25/20,4,0,Gansu,China,2020-01-25,Chine,4,Chine Gansu,37.8099,101.0583,Gansu
China Gansu,1/26/20,7,0,Gansu,China,2020-01-26,Chine,7,Chine Gansu,37.8099,101.0583,Gansu
China Gansu,1/27/20,14,0,Gansu,China,2020-01-27,Chine,14,Chine Gansu,37.8099,101.0583,Gansu
China Gansu,1/28/20,19,0,Gansu,China,2020-01-28,Chine,19,Chine Gansu,37.8099,101.0583,Gansu
China Gansu,1/29/20,24,0,Gansu,China,2020-01-29,Chine,24,Chine Gansu,37.8099,101.0583,Gansu
China Gansu,1/30/20,26,0,Gansu,China,2020-01-30,Chine,26,Chine Gansu,37.8099,101.0583,Gansu
China Gansu,1/31/20,29,0,Gansu,China,2020-01-31,Chine,29,Chine Gansu,37.8099,101.0583,Gansu
China Gansu,2/1/20,40,0,Gansu,China,2020-02-01,Chine,40,Chine Gansu,37.8099,101.0583,Gansu
China Gansu,2/2/20,51,0,Gansu,China,2020-02-02,Chine,51,Chine Gansu,37.8099,101.0583,Gansu
China Gansu,2/3/20,55,0,Gansu,China,2020-02-03,Chine,55,Chine Gansu,37.8099,101.0583,Gansu
China Gansu,2/4/20,57,0,Gansu,China,2020-02-04,Chine,57,Chine Gansu,37.8099,101.0583,Gansu
China Gansu,2/5/20,62,0,Gansu,China,2020-02-05,Chine,62,Chine Gansu,37.8099,101.0583,Gansu
China Gansu,2/6/20,62,0,Gansu,China,2020-02-06,Chine,62,Chine Gansu,37.8099,101.0583,Gansu
China Gansu,2/7/20,67,0,Gansu,China,2020-02-07,Chine,67,Chine Gansu,37.8099,101.0583,Gansu
China Gansu,2/8/20,79,1,Gansu,China,2020-02-08,Chine,79,Chine Gansu,37.8099,101.0583,Gansu
China Gansu,2/9/20,83,2,Gansu,China,2020-02-09,Chine,83,Chine Gansu,37.8099,101.0583,Gansu
China Gansu,2/10/20,83,2,Gansu,China,2020-02-10,Chine,83,Chine Gansu,37.8099,101.0583,Gansu
China Gansu,2/11/20,86,2,Gansu,China,2020-02-11,Chine,86,Chine Gansu,37.8099,101.0583,Gansu
China Gansu,2/12/20,87,2,Gansu,China,2020-02-12,Chine,87,Chine Gansu,37.8099,101.0583,Gansu
China Gansu,2/13/20,90,2,Gansu,China,2020-02-13,Chine,90,Chine Gansu,37.8099,101.0583,Gansu
China Gansu,2/14/20,90,2,Gansu,China,2020-02-14,Chine,90,Chine Gansu,37.8099,101.0583,Gansu
China Gansu,2/15/20,90,2,Gansu,China,2020-02-15,Chine,90,Chine Gansu,37.8099,101.0583,Gansu
China Gansu,2/16/20,90,2,Gansu,China,2020-02-16,Chine,90,Chine Gansu,37.8099,101.0583,Gansu
China Gansu,2/17/20,91,2,Gansu,China,2020-02-17,Chine,91,Chine Gansu,37.8099,101.0583,Gansu
China Gansu,2/18/20,91,2,Gansu,China,2020-02-18,Chine,91,Chine Gansu,37.8099,101.0583,Gansu
China Gansu,2/19/20,91,2,Gansu,China,2020-02-19,Chine,91,Chine Gansu,37.8099,101.0583,Gansu
China Gansu,2/20/20,91,2,Gansu,China,2020-02-20,Chine,91,Chine Gansu,37.8099,101.0583,Gansu
China Gansu,2/21/20,91,2,Gansu,China,2020-02-21,Chine,91,Chine Gansu,37.8099,101.0583,Gansu
China Gansu,2/22/20,91,2,Gansu,China,2020-02-22,Chine,91,Chine Gansu,37.8099,101.0583,Gansu
China Gansu,2/23/20,91,2,Gansu,China,2020-02-23,Chine,91,Chine Gansu,37.8099,101.0583,Gansu
China Gansu,2/24/20,91,2,Gansu,China,2020-02-24,Chine,91,Chine Gansu,37.8099,101.0583,Gansu
China Gansu,2/25/20,91,2,Gansu,China,2020-02-25,Chine,91,Chine Gansu,37.8099,101.0583,Gansu
China Gansu,2/26/20,91,2,Gansu,China,2020-02-26,Chine,91,Chine Gansu,37.8099,101.0583,Gansu
China Gansu,2/27/20,91,2,Gansu,China,2020-02-27,Chine,91,Chine Gansu,37.8099,101.0583,Gansu
China Gansu,2/28/20,91,2,Gansu,China,2020-02-28,Chine,91,Chine Gansu,37.8099,101.0583,Gansu
China Gansu,2/29/20,91,2,Gansu,China,2020-02-29,Chine,91,Chine Gansu,37.8099,101.0583,Gansu
China Gansu,3/1/20,91,2,Gansu,China,2020-03-01,Chine,91,Chine Gansu,37.8099,101.0583,Gansu
China Gansu,3/2/20,91,2,Gansu,China,2020-03-02,Chine,91,Chine Gansu,37.8099,101.0583,Gansu
China Gansu,3/3/20,91,2,Gansu,China,2020-03-03,Chine,91,Chine Gansu,37.8099,101.0583,Gansu
China Gansu,3/4/20,91,2,Gansu,China,2020-03-04,Chine,91,Chine Gansu,37.8099,101.0583,Gansu
China Gansu,3/5/20,102,2,Gansu,China,2020-03-05,Chine,102,Chine Gansu,37.8099,101.0583,Gansu
China Gansu,3/6/20,119,2,Gansu,China,2020-03-06,Chine,119,Chine Gansu,37.8099,101.0583,Gansu
China Gansu,3/7/20,120,2,Gansu,China,2020-03-07,Chine,120,Chine Gansu,37.8099,101.0583,Gansu
China Gansu,3/8/20,124,2,Gansu,China,2020-03-08,Chine,124,Chine Gansu,37.8099,101.0583,Gansu
China Gansu,3/9/20,124,2,Gansu,China,2020-03-09,Chine,124,Chine Gansu,37.8099,101.0583,Gansu
China Gansu,3/10/20,125,2,Gansu,China,2020-03-10,Chine,125,Chine Gansu,37.8099,101.0583,Gansu
China Gansu,3/11/20,127,2,Gansu,China,2020-03-11,Chine,127,Chine Gansu,37.8099,101.0583,Gansu
China Gansu,3/12/20,127,2,Gansu,China,2020-03-12,Chine,127,Chine Gansu,37.8099,101.0583,Gansu
China Gansu,3/13/20,127,2,Gansu,China,2020-03-13,Chine,127,Chine Gansu,37.8099,101.0583,Gansu
China Gansu,3/14/20,129,2,Gansu,China,2020-03-14,Chine,129,Chine Gansu,37.8099,101.0583,Gansu
China Gansu,3/15/20,133,2,Gansu,China,2020-03-15,Chine,133,Chine Gansu,37.8099,101.0583,Gansu
China Gansu,3/16/20,133,2,Gansu,China,2020-03-16,Chine,133,Chine Gansu,37.8099,101.0583,Gansu
China Gansu,3/17/20,133,2,Gansu,China,2020-03-17,Chine,133,Chine Gansu,37.8099,101.0583,Gansu
China Gansu,3/18/20,133,2,Gansu,China,2020-03-18,Chine,133,Chine Gansu,37.8099,101.0583,Gansu
China Gansu,3/19/20,134,2,Gansu,China,2020-03-19,Chine,134,Chine Gansu,37.8099,101.0583,Gansu
China Gansu,3/20/20,134,2,Gansu,China,2020-03-20,Chine,134,Chine Gansu,37.8099,101.0583,Gansu
China Gansu,3/21/20,134,2,Gansu,China,2020-03-21,Chine,134,Chine Gansu,37.8099,101.0583,Gansu
China Gansu,3/22/20,136,2,Gansu,China,2020-03-22,Chine,136,Chine Gansu,37.8099,101.0583,Gansu
China Gansu,3/23/20,136,2,Gansu,China,2020-03-23,Chine,136,Chine Gansu,37.8099,101.0583,Gansu
China Gansu,3/24/20,136,2,Gansu,China,2020-03-24,Chine,136,Chine Gansu,37.8099,101.0583,Gansu
China Gansu,3/25/20,136,2,Gansu,China,2020-03-25,Chine,136,Chine Gansu,37.8099,101.0583,Gansu
China Gansu,3/26/20,136,2,Gansu,China,2020-03-26,Chine,136,Chine Gansu,37.8099,101.0583,Gansu
China Gansu,3/27/20,136,2,Gansu,China,2020-03-27,Chine,136,Chine Gansu,37.8099,101.0583,Gansu
China Gansu,3/28/20,136,2,Gansu,China,2020-03-28,Chine,136,Chine Gansu,37.8099,101.0583,Gansu
China Gansu,3/29/20,138,2,Gansu,China,2020-03-29,Chine,138,Chine Gansu,37.8099,101.0583,Gansu
China Gansu,3/30/20,138,2,Gansu,China,2020-03-30,Chine,138,Chine Gansu,37.8099,101.0583,Gansu
China Gansu,3/31/20,138,2,Gansu,China,2020-03-31,Chine,138,Chine Gansu,37.8099,101.0583,Gansu
China Guangdong,1/22/20,26,0,Guangdong,China,2020-01-22,Chine,26,Chine Guangdong,23.3417,113.4244,Guangdong
China Guangdong,1/23/20,32,0,Guangdong,China,2020-01-23,Chine,32,Chine Guangdong,23.3417,113.4244,Guangdong
China Guangdong,1/24/20,53,0,Guangdong,China,2020-01-24,Chine,53,Chine Guangdong,23.3417,113.4244,Guangdong
China Guangdong,1/25/20,78,0,Guangdong,China,2020-01-25,Chine,78,Chine Guangdong,23.3417,113.4244,Guangdong
China Guangdong,1/26/20,111,0,Guangdong,China,2020-01-26,Chine,111,Chine Guangdong,23.3417,113.4244,Guangdong
China Guangdong,1/27/20,151,0,Guangdong,China,2020-01-27,Chine,151,Chine Guangdong,23.3417,113.4244,Guangdong
China Guangdong,1/28/20,207,0,Guangdong,China,2020-01-28,Chine,207,Chine Guangdong,23.3417,113.4244,Guangdong
China Guangdong,1/29/20,277,0,Guangdong,China,2020-01-29,Chine,277,Chine Guangdong,23.3417,113.4244,Guangdong
China Guangdong,1/30/20,354,0,Guangdong,China,2020-01-30,Chine,354,Chine Guangdong,23.3417,113.4244,Guangdong
China Guangdong,1/31/20,436,0,Guangdong,China,2020-01-31,Chine,436,Chine Guangdong,23.3417,113.4244,Guangdong
China Guangdong,2/1/20,535,0,Guangdong,China,2020-02-01,Chine,535,Chine Guangdong,23.3417,113.4244,Guangdong
China Guangdong,2/2/20,632,0,Guangdong,China,2020-02-02,Chine,632,Chine Guangdong,23.3417,113.4244,Guangdong
China Guangdong,2/3/20,725,0,Guangdong,China,2020-02-03,Chine,725,Chine Guangdong,23.3417,113.4244,Guangdong
China Guangdong,2/4/20,813,0,Guangdong,China,2020-02-04,Chine,813,Chine Guangdong,23.3417,113.4244,Guangdong
China Guangdong,2/5/20,895,0,Guangdong,China,2020-02-05,Chine,895,Chine Guangdong,23.3417,113.4244,Guangdong
China Guangdong,2/6/20,970,0,Guangdong,China,2020-02-06,Chine,970,Chine Guangdong,23.3417,113.4244,Guangdong
China Guangdong,2/7/20,1034,1,Guangdong,China,2020-02-07,Chine,1034,Chine Guangdong,23.3417,113.4244,Guangdong
China Guangdong,2/8/20,1095,1,Guangdong,China,2020-02-08,Chine,1095,Chine Guangdong,23.3417,113.4244,Guangdong
China Guangdong,2/9/20,1131,1,Guangdong,China,2020-02-09,Chine,1131,Chine Guangdong,23.3417,113.4244,Guangdong
China Guangdong,2/10/20,1159,1,Guangdong,China,2020-02-10,Chine,1159,Chine Guangdong,23.3417,113.4244,Guangdong
China Guangdong,2/11/20,1177,1,Guangdong,China,2020-02-11,Chine,1177,Chine Guangdong,23.3417,113.4244,Guangdong
China Guangdong,2/12/20,1219,1,Guangdong,China,2020-02-12,Chine,1219,Chine Guangdong,23.3417,113.4244,Guangdong
China Guangdong,2/13/20,1241,2,Guangdong,China,2020-02-13,Chine,1241,Chine Guangdong,23.3417,113.4244,Guangdong
China Guangdong,2/14/20,1261,2,Guangdong,China,2020-02-14,Chine,1261,Chine Guangdong,23.3417,113.4244,Guangdong
China Guangdong,2/15/20,1294,2,Guangdong,China,2020-02-15,Chine,1294,Chine Guangdong,23.3417,113.4244,Guangdong
China Guangdong,2/16/20,1316,2,Guangdong,China,2020-02-16,Chine,1316,Chine Guangdong,23.3417,113.4244,Guangdong
China Guangdong,2/17/20,1322,4,Guangdong,China,2020-02-17,Chine,1322,Chine Guangdong,23.3417,113.4244,Guangdong
China Guangdong,2/18/20,1328,4,Guangdong,China,2020-02-18,Chine,1328,Chine Guangdong,23.3417,113.4244,Guangdong
China Guangdong,2/19/20,1331,5,Guangdong,China,2020-02-19,Chine,1331,Chine Guangdong,23.3417,113.4244,Guangdong
China Guangdong,2/20/20,1332,5,Guangdong,China,2020-02-20,Chine,1332,Chine Guangdong,23.3417,113.4244,Guangdong
China Guangdong,2/21/20,1333,5,Guangdong,China,2020-02-21,Chine,1333,Chine Guangdong,23.3417,113.4244,Guangdong
China Guangdong,2/22/20,1339,5,Guangdong,China,2020-02-22,Chine,1339,Chine Guangdong,23.3417,113.4244,Guangdong
China Guangdong,2/23/20,1342,6,Guangdong,China,2020-02-23,Chine,1342,Chine Guangdong,23.3417,113.4244,Guangdong
China Guangdong,2/24/20,1345,6,Guangdong,China,2020-02-24,Chine,1345,Chine Guangdong,23.3417,113.4244,Guangdong
China Guangdong,2/25/20,1347,7,Guangdong,China,2020-02-25,Chine,1347,Chine Guangdong,23.3417,113.4244,Guangdong
China Guangdong,2/26/20,1347,7,Guangdong,China,2020-02-26,Chine,1347,Chine Guangdong,23.3417,113.4244,Guangdong
China Guangdong,2/27/20,1347,7,Guangdong,China,2020-02-27,Chine,1347,Chine Guangdong,23.3417,113.4244,Guangdong
China Guangdong,2/28/20,1348,7,Guangdong,China,2020-02-28,Chine,1348,Chine Guangdong,23.3417,113.4244,Guangdong
China Guangdong,2/29/20,1349,7,Guangdong,China,2020-02-29,Chine,1349,Chine Guangdong,23.3417,113.4244,Guangdong
China Guangdong,3/1/20,1349,7,Guangdong,China,2020-03-01,Chine,1349,Chine Guangdong,23.3417,113.4244,Guangdong
China Guangdong,3/2/20,1350,7,Guangdong,China,2020-03-02,Chine,1350,Chine Guangdong,23.3417,113.4244,Guangdong
China Guangdong,3/3/20,1350,7,Guangdong,China,2020-03-03,Chine,1350,Chine Guangdong,23.3417,113.4244,Guangdong
China Guangdong,3/4/20,1350,7,Guangdong,China,2020-03-04,Chine,1350,Chine Guangdong,23.3417,113.4244,Guangdong
China Guangdong,3/5/20,1351,7,Guangdong,China,2020-03-05,Chine,1351,Chine Guangdong,23.3417,113.4244,Guangdong
China Guangdong,3/6/20,1352,7,Guangdong,China,2020-03-06,Chine,1352,Chine Guangdong,23.3417,113.4244,Guangdong
China Guangdong,3/7/20,1352,7,Guangdong,China,2020-03-07,Chine,1352,Chine Guangdong,23.3417,113.4244,Guangdong
China Guangdong,3/8/20,1352,7,Guangdong,China,2020-03-08,Chine,1352,Chine Guangdong,23.3417,113.4244,Guangdong
China Guangdong,3/9/20,1352,8,Guangdong,China,2020-03-09,Chine,1352,Chine Guangdong,23.3417,113.4244,Guangdong
China Guangdong,3/10/20,1353,8,Guangdong,China,2020-03-10,Chine,1353,Chine Guangdong,23.3417,113.4244,Guangdong
China Guangdong,3/11/20,1356,8,Guangdong,China,2020-03-11,Chine,1356,Chine Guangdong,23.3417,113.4244,Guangdong
China Guangdong,3/12/20,1356,8,Guangdong,China,2020-03-12,Chine,1356,Chine Guangdong,23.3417,113.4244,Guangdong
China Guangdong,3/13/20,1356,8,Guangdong,China,2020-03-13,Chine,1356,Chine Guangdong,23.3417,113.4244,Guangdong
China Guangdong,3/14/20,1356,8,Guangdong,China,2020-03-14,Chine,1356,Chine Guangdong,23.3417,113.4244,Guangdong
China Guangdong,3/15/20,1360,8,Guangdong,China,2020-03-15,Chine,1360,Chine Guangdong,23.3417,113.4244,Guangdong
China Guangdong,3/16/20,1361,8,Guangdong,China,2020-03-16,Chine,1361,Chine Guangdong,23.3417,113.4244,Guangdong
China Guangdong,3/17/20,1364,8,Guangdong,China,2020-03-17,Chine,1364,Chine Guangdong,23.3417,113.4244,Guangdong
China Guangdong,3/18/20,1370,8,Guangdong,China,2020-03-18,Chine,1370,Chine Guangdong,23.3417,113.4244,Guangdong
China Guangdong,3/19/20,1378,8,Guangdong,China,2020-03-19,Chine,1378,Chine Guangdong,23.3417,113.4244,Guangdong
China Guangdong,3/20/20,1395,8,Guangdong,China,2020-03-20,Chine,1395,Chine Guangdong,23.3417,113.4244,Guangdong
China Guangdong,3/21/20,1400,8,Guangdong,China,2020-03-21,Chine,1400,Chine Guangdong,23.3417,113.4244,Guangdong
China Guangdong,3/22/20,1413,8,Guangdong,China,2020-03-22,Chine,1413,Chine Guangdong,23.3417,113.4244,Guangdong
China Guangdong,3/23/20,1415,8,Guangdong,China,2020-03-23,Chine,1415,Chine Guangdong,23.3417,113.4244,Guangdong
China Guangdong,3/24/20,1428,8,Guangdong,China,2020-03-24,Chine,1428,Chine Guangdong,23.3417,113.4244,Guangdong
China Guangdong,3/25/20,1433,8,Guangdong,China,2020-03-25,Chine,1433,Chine Guangdong,23.3417,113.4244,Guangdong
China Guangdong,3/26/20,1448,8,Guangdong,China,2020-03-26,Chine,1448,Chine Guangdong,23.3417,113.4244,Guangdong
China Guangdong,3/27/20,1456,8,Guangdong,China,2020-03-27,Chine,1456,Chine Guangdong,23.3417,113.4244,Guangdong
China Guangdong,3/28/20,1467,8,Guangdong,China,2020-03-28,Chine,1467,Chine Guangdong,23.3417,113.4244,Guangdong
China Guangdong,3/29/20,1475,8,Guangdong,China,2020-03-29,Chine,1475,Chine Guangdong,23.3417,113.4244,Guangdong
China Guangdong,3/30/20,1484,8,Guangdong,China,2020-03-30,Chine,1484,Chine Guangdong,23.3417,113.4244,Guangdong
China Guangdong,3/31/20,1494,8,Guangdong,China,2020-03-31,Chine,1494,Chine Guangdong,23.3417,113.4244,Guangdong
China Guangxi,1/22/20,2,0,Guangxi,China,2020-01-22,Chine,2,Chine Guangxi,23.8298,108.7881,Guangxi
China Guangxi,1/23/20,5,0,Guangxi,China,2020-01-23,Chine,5,Chine Guangxi,23.8298,108.7881,Guangxi
China Guangxi,1/24/20,23,0,Guangxi,China,2020-01-24,Chine,23,Chine Guangxi,23.8298,108.7881,Guangxi
China Guangxi,1/25/20,23,0,Guangxi,China,2020-01-25,Chine,23,Chine Guangxi,23.8298,108.7881,Guangxi
China Guangxi,1/26/20,36,0,Guangxi,China,2020-01-26,Chine,36,Chine Guangxi,23.8298,108.7881,Guangxi
China Guangxi,1/27/20,46,0,Guangxi,China,2020-01-27,Chine,46,Chine Guangxi,23.8298,108.7881,Guangxi
China Guangxi,1/28/20,51,0,Guangxi,China,2020-01-28,Chine,51,Chine Guangxi,23.8298,108.7881,Guangxi
China Guangxi,1/29/20,58,0,Guangxi,China,2020-01-29,Chine,58,Chine Guangxi,23.8298,108.7881,Guangxi
