timestamp,country,cases_sum,deaths_sum,casesPerPop,deathsPerPop,Alpha-3 code,lat,lng
2020-03-13,Aruba,2,0,18.9,0.0,ABW,12.5,-69.9667
2020-03-14,Aruba,2,0,18.9,0.0,ABW,12.5,-69.9667
2020-03-15,Aruba,2,0,18.9,0.0,ABW,12.5,-69.9667
2020-03-16,Aruba,2,0,18.9,0.0,ABW,12.5,-69.9667
2020-03-17,Aruba,2,0,18.9,0.0,ABW,12.5,-69.9667
2020-03-18,Aruba,2,0,18.9,0.0,ABW,12.5,-69.9667
2020-03-19,Aruba,2,0,18.9,0.0,ABW,12.5,-69.9667
2020-03-20,Aruba,4,0,37.8,0.0,ABW,12.5,-69.9667
2020-03-21,Aruba,4,0,37.8,0.0,ABW,12.5,-69.9667
2020-03-22,Aruba,4,0,37.8,0.0,ABW,12.5,-69.9667
2020-03-23,Aruba,4,0,37.8,0.0,ABW,12.5,-69.9667
2020-03-24,Aruba,12,0,113.4,0.0,ABW,12.5,-69.9667
2020-03-25,Aruba,17,0,160.6,0.0,ABW,12.5,-69.9667
2020-03-26,Aruba,19,0,179.5,0.0,ABW,12.5,-69.9667
2020-03-27,Aruba,28,0,264.5,0.0,ABW,12.5,-69.9667
2020-03-28,Aruba,28,0,264.5,0.0,ABW,12.5,-69.9667
2020-03-29,Aruba,28,0,264.5,0.0,ABW,12.5,-69.9667
2020-03-30,Aruba,50,0,472.4,0.0,ABW,12.5,-69.9667
2020-03-31,Aruba,50,0,472.4,0.0,ABW,12.5,-69.9667
2020-04-01,Aruba,55,0,519.6,0.0,ABW,12.5,-69.9667
2020-04-02,Aruba,55,0,519.6,0.0,ABW,12.5,-69.9667
2020-04-03,Aruba,60,0,566.9,0.0,ABW,12.5,-69.9667
2020-04-04,Aruba,62,0,585.8,0.0,ABW,12.5,-69.9667
2020-04-05,Aruba,64,0,604.7,0.0,ABW,12.5,-69.9667
2020-04-06,Aruba,64,0,604.7,0.0,ABW,12.5,-69.9667
2020-04-07,Aruba,71,0,670.8,0.0,ABW,12.5,-69.9667
2020-01-26,Afghanistan,0,0,0.0,0.0,AFG,33.0,65.0
2020-01-27,Afghanistan,0,0,0.0,0.0,AFG,33.0,65.0
2020-01-28,Afghanistan,0,0,0.0,0.0,AFG,33.0,65.0
2020-01-29,Afghanistan,0,0,0.0,0.0,AFG,33.0,65.0
2020-01-30,Afghanistan,0,0,0.0,0.0,AFG,33.0,65.0
2020-01-31,Afghanistan,0,0,0.0,0.0,AFG,33.0,65.0
2020-02-01,Afghanistan,0,0,0.0,0.0,AFG,33.0,65.0
2020-02-02,Afghanistan,0,0,0.0,0.0,AFG,33.0,65.0
2020-02-03,Afghanistan,0,0,0.0,0.0,AFG,33.0,65.0
2020-02-04,Afghanistan,0,0,0.0,0.0,AFG,33.0,65.0
2020-02-05,Afghanistan,0,0,0.0,0.0,AFG,33.0,65.0
2020-02-06,Afghanistan,0,0,0.0,0.0,AFG,33.0,65.0
2020-02-07,Afghanistan,0,0,0.0,0.0,AFG,33.0,65.0
2020-02-08,Afghanistan,0,0,0.0,0.0,AFG,33.0,65.0
2020-02-09,Afghanistan,0,0,0.0,0.0,AFG,33.0,65.0
2020-02-10,Afghanistan,0,0,0.0,0.0,AFG,33.0,65.0
2020-02-11,Afghanistan,0,0,0.0,0.0,AFG,33.0,65.0
2020-02-12,Afghanistan,0,0,0.0,0.0,AFG,33.0,65.0
2020-02-13,Afghanistan,0,0,0.0,0.0,AFG,33.0,65.0
2020-02-14,Afghanistan,0,0,0.0,0.0,AFG,33.0,65.0
2020-02-15,Afghanistan,0,0,0.0,0.0,AFG,33.0,65.0
2020-02-16,Afghanistan,0,0,0.0,0.0,AFG,33.0,65.0
2020-02-17,Afghanistan,0,0,0.0,0.0,AFG,33.0,65.0
2020-02-18,Afghanistan,0,0,0.0,0.0,AFG,33.0,65.0
2020-02-19,Afghanistan,0,0,0.0,0.0,AFG,33.0,65.0
2020-02-20,Afghanistan,0,0,0.0,0.0,AFG,33.0,65.0
2020-02-21,Afghanistan,0,0,0.0,0.0,AFG,33.0,65.0
2020-02-22,Afghanistan,0,0,0.0,0.0,AFG,33.0,65.0
2020-02-23,Afghanistan,0,0,0.0,0.0,AFG,33.0,65.0
2020-02-24,Afghanistan,0,0,0.0,0.0,AFG,33.0,65.0
2020-02-25,Afghanistan,1,0,0.0,0.0,AFG,33.0,65.0
2020-02-26,Afghanistan,1,0,0.0,0.0,AFG,33.0,65.0
2020-02-27,Afghanistan,1,0,0.0,0.0,AFG,33.0,65.0
2020-02-28,Afghanistan,1,0,0.0,0.0,AFG,33.0,65.0
2020-02-29,Afghanistan,1,0,0.0,0.0,AFG,33.0,65.0
2020-03-01,Afghanistan,1,0,0.0,0.0,AFG,33.0,65.0
2020-03-02,Afghanistan,1,0,0.0,0.0,AFG,33.0,65.0
2020-03-03,Afghanistan,1,0,0.0,0.0,AFG,33.0,65.0
2020-03-04,Afghanistan,1,0,0.0,0.0,AFG,33.0,65.0
2020-03-05,Afghanistan,1,0,0.0,0.0,AFG,33.0,65.0
2020-03-06,Afghanistan,1,0,0.0,0.0,AFG,33.0,65.0
2020-03-07,Afghanistan,1,0,0.0,0.0,AFG,33.0,65.0
2020-03-08,Afghanistan,4,0,0.1,0.0,AFG,33.0,65.0
2020-03-09,Afghanistan,4,0,0.1,0.0,AFG,33.0,65.0
2020-03-10,Afghanistan,4,0,0.1,0.0,AFG,33.0,65.0
2020-03-11,Afghanistan,7,0,0.2,0.0,AFG,33.0,65.0
2020-03-12,Afghanistan,7,0,0.2,0.0,AFG,33.0,65.0
2020-03-13,Afghanistan,7,0,0.2,0.0,AFG,33.0,65.0
2020-03-14,Afghanistan,7,0,0.2,0.0,AFG,33.0,65.0
2020-03-15,Afghanistan,10,0,0.3,0.0,AFG,33.0,65.0
2020-03-16,Afghanistan,16,0,0.4,0.0,AFG,33.0,65.0
2020-03-17,Afghanistan,21,0,0.6,0.0,AFG,33.0,65.0
2020-03-18,Afghanistan,22,0,0.6,0.0,AFG,33.0,65.0
2020-03-19,Afghanistan,22,0,0.6,0.0,AFG,33.0,65.0
2020-03-20,Afghanistan,22,0,0.6,0.0,AFG,33.0,65.0
2020-03-21,Afghanistan,24,0,0.6,0.0,AFG,33.0,65.0
2020-03-22,Afghanistan,24,0,0.6,0.0,AFG,33.0,65.0
2020-03-23,Afghanistan,34,0,0.9,0.0,AFG,33.0,65.0
2020-03-24,Afghanistan,40,1,1.1,0.0,AFG,33.0,65.0
2020-03-25,Afghanistan,42,1,1.1,0.0,AFG,33.0,65.0
2020-03-26,Afghanistan,75,1,2.0,0.0,AFG,33.0,65.0
2020-03-27,Afghanistan,75,1,2.0,0.0,AFG,33.0,65.0
2020-03-28,Afghanistan,91,2,2.4,0.1,AFG,33.0,65.0
2020-03-29,Afghanistan,106,3,2.9,0.1,AFG,33.0,65.0
2020-03-30,Afghanistan,114,4,3.1,0.1,AFG,33.0,65.0
2020-03-31,Afghanistan,141,4,3.8,0.1,AFG,33.0,65.0
2020-04-01,Afghanistan,166,4,4.5,0.1,AFG,33.0,65.0
2020-04-02,Afghanistan,192,4,5.2,0.1,AFG,33.0,65.0
2020-04-03,Afghanistan,235,4,6.3,0.1,AFG,33.0,65.0
2020-04-04,Afghanistan,235,4,6.3,0.1,AFG,33.0,65.0
2020-04-05,Afghanistan,270,5,7.3,0.1,AFG,33.0,65.0
2020-04-06,Afghanistan,299,7,8.0,0.2,AFG,33.0,65.0
2020-04-07,Afghanistan,337,7,9.1,0.2,AFG,33.0,65.0
2020-03-22,Angola,2,0,0.1,0.0,AGO,-12.5,18.5
2020-03-23,Angola,2,0,0.1,0.0,AGO,-12.5,18.5
2020-03-24,Angola,2,0,0.1,0.0,AGO,-12.5,18.5
2020-03-25,Angola,2,0,0.1,0.0,AGO,-12.5,18.5
2020-03-26,Angola,2,0,0.1,0.0,AGO,-12.5,18.5
2020-03-27,Angola,3,0,0.1,0.0,AGO,-12.5,18.5
2020-03-28,Angola,4,0,0.1,0.0,AGO,-12.5,18.5
2020-03-29,Angola,4,0,0.1,0.0,AGO,-12.5,18.5
2020-03-30,Angola,7,2,0.2,0.1,AGO,-12.5,18.5
2020-03-31,Angola,7,2,0.2,0.1,AGO,-12.5,18.5
2020-04-01,Angola,7,2,0.2,0.1,AGO,-12.5,18.5
2020-04-02,Angola,8,2,0.3,0.1,AGO,-12.5,18.5
2020-04-03,Angola,8,2,0.3,0.1,AGO,-12.5,18.5
2020-04-04,Angola,8,2,0.3,0.1,AGO,-12.5,18.5
2020-04-05,Angola,10,2,0.3,0.1,AGO,-12.5,18.5
2020-04-06,Angola,14,2,0.5,0.1,AGO,-12.5,18.5
2020-04-07,Angola,16,2,0.5,0.1,AGO,-12.5,18.5
2020-03-09,Albanie,2,0,0.7,0.0,ALB,41.0,20.0
2020-03-10,Albanie,6,0,2.1,0.0,ALB,41.0,20.0
2020-03-11,Albanie,10,0,3.5,0.0,ALB,41.0,20.0
2020-03-12,Albanie,11,1,3.8,0.3,ALB,41.0,20.0
2020-03-13,Albanie,23,1,8.0,0.3,ALB,41.0,20.0
2020-03-14,Albanie,33,1,11.5,0.3,ALB,41.0,20.0
2020-03-15,Albanie,38,1,13.3,0.3,ALB,41.0,20.0
2020-03-16,Albanie,42,1,14.7,0.3,ALB,41.0,20.0
2020-03-17,Albanie,51,1,17.8,0.3,ALB,41.0,20.0
2020-03-18,Albanie,55,1,19.2,0.3,ALB,41.0,20.0
2020-03-19,Albanie,59,2,20.6,0.7,ALB,41.0,20.0
2020-03-20,Albanie,70,2,24.4,0.7,ALB,41.0,20.0
2020-03-21,Albanie,70,2,24.4,0.7,ALB,41.0,20.0
2020-03-22,Albanie,76,2,26.5,0.7,ALB,41.0,20.0
2020-03-23,Albanie,89,2,31.0,0.7,ALB,41.0,20.0
2020-03-24,Albanie,100,4,34.9,1.4,ALB,41.0,20.0
2020-03-25,Albanie,123,5,42.9,1.7,ALB,41.0,20.0
2020-03-26,Albanie,146,5,50.9,1.7,ALB,41.0,20.0
2020-03-27,Albanie,174,6,60.7,2.1,ALB,41.0,20.0
2020-03-28,Albanie,186,9,64.9,3.1,ALB,41.0,20.0
2020-03-29,Albanie,197,10,68.7,3.5,ALB,41.0,20.0
2020-03-30,Albanie,212,10,74.0,3.5,ALB,41.0,20.0
2020-03-31,Albanie,223,12,77.8,4.2,ALB,41.0,20.0
2020-04-01,Albanie,243,15,84.8,5.2,ALB,41.0,20.0
2020-04-02,Albanie,259,15,90.4,5.2,ALB,41.0,20.0
2020-04-03,Albanie,277,16,96.6,5.6,ALB,41.0,20.0
2020-04-04,Albanie,304,17,106.1,5.9,ALB,41.0,20.0
2020-04-05,Albanie,333,19,116.2,6.6,ALB,41.0,20.0
2020-04-06,Albanie,361,21,125.9,7.3,ALB,41.0,20.0
2020-04-07,Albanie,377,22,131.5,7.7,ALB,41.0,20.0
2020-03-03,Andorre,1,0,13.0,0.0,AND,42.5,1.6
2020-03-04,Andorre,1,0,13.0,0.0,AND,42.5,1.6
2020-03-05,Andorre,1,0,13.0,0.0,AND,42.5,1.6
2020-03-06,Andorre,1,0,13.0,0.0,AND,42.5,1.6
2020-03-07,Andorre,1,0,13.0,0.0,AND,42.5,1.6
2020-03-08,Andorre,1,0,13.0,0.0,AND,42.5,1.6
2020-03-09,Andorre,1,0,13.0,0.0,AND,42.5,1.6
2020-03-10,Andorre,1,0,13.0,0.0,AND,42.5,1.6
2020-03-11,Andorre,1,0,13.0,0.0,AND,42.5,1.6
2020-03-12,Andorre,1,0,13.0,0.0,AND,42.5,1.6
2020-03-13,Andorre,1,0,13.0,0.0,AND,42.5,1.6
2020-03-14,Andorre,2,0,26.0,0.0,AND,42.5,1.6
2020-03-15,Andorre,2,0,26.0,0.0,AND,42.5,1.6
2020-03-16,Andorre,5,0,64.9,0.0,AND,42.5,1.6
2020-03-17,Andorre,14,0,181.8,0.0,AND,42.5,1.6
2020-03-18,Andorre,14,0,181.8,0.0,AND,42.5,1.6
2020-03-19,Andorre,53,0,688.3,0.0,AND,42.5,1.6
2020-03-20,Andorre,75,0,974.0,0.0,AND,42.5,1.6
2020-03-21,Andorre,75,0,974.0,0.0,AND,42.5,1.6
2020-03-22,Andorre,88,0,1142.8,0.0,AND,42.5,1.6
2020-03-23,Andorre,113,0,1467.4,0.0,AND,42.5,1.6
2020-03-24,Andorre,133,0,1727.1,0.0,AND,42.5,1.6
2020-03-25,Andorre,164,0,2129.7,0.0,AND,42.5,1.6
2020-03-26,Andorre,188,0,2441.4,0.0,AND,42.5,1.6
2020-03-27,Andorre,224,3,2908.9,39.0,AND,42.5,1.6
2020-03-28,Andorre,267,3,3467.3,39.0,AND,42.5,1.6
2020-03-29,Andorre,308,4,3999.7,51.9,AND,42.5,1.6
2020-03-30,Andorre,334,6,4337.3,77.9,AND,42.5,1.6
2020-03-31,Andorre,370,8,4804.8,103.9,AND,42.5,1.6
2020-04-01,Andorre,376,12,4882.7,155.8,AND,42.5,1.6
2020-04-02,Andorre,390,14,5064.5,181.8,AND,42.5,1.6
2020-04-03,Andorre,428,15,5558.0,194.8,AND,42.5,1.6
2020-04-04,Andorre,439,16,5700.9,207.8,AND,42.5,1.6
2020-04-05,Andorre,466,17,6051.5,220.8,AND,42.5,1.6
2020-04-06,Andorre,501,18,6506.0,233.7,AND,42.5,1.6
2020-04-07,Andorre,526,21,6830.6,272.7,AND,42.5,1.6
2020-01-26,Émirats arabes unis,0,0,0.0,0.0,ARE,24.0,54.0
2020-01-27,Émirats arabes unis,1,0,0.1,0.0,ARE,24.0,54.0
2020-01-28,Émirats arabes unis,1,0,0.1,0.0,ARE,24.0,54.0
2020-01-29,Émirats arabes unis,1,0,0.1,0.0,ARE,24.0,54.0
2020-01-30,Émirats arabes unis,4,0,0.4,0.0,ARE,24.0,54.0
2020-01-31,Émirats arabes unis,4,0,0.4,0.0,ARE,24.0,54.0
2020-02-01,Émirats arabes unis,4,0,0.4,0.0,ARE,24.0,54.0
2020-02-02,Émirats arabes unis,5,0,0.5,0.0,ARE,24.0,54.0
2020-02-03,Émirats arabes unis,5,0,0.5,0.0,ARE,24.0,54.0
2020-02-04,Émirats arabes unis,5,0,0.5,0.0,ARE,24.0,54.0
2020-02-05,Émirats arabes unis,5,0,0.5,0.0,ARE,24.0,54.0
2020-02-06,Émirats arabes unis,5,0,0.5,0.0,ARE,24.0,54.0
2020-02-07,Émirats arabes unis,5,0,0.5,0.0,ARE,24.0,54.0
2020-02-08,Émirats arabes unis,7,0,0.7,0.0,ARE,24.0,54.0
2020-02-09,Émirats arabes unis,7,0,0.7,0.0,ARE,24.0,54.0
2020-02-10,Émirats arabes unis,7,0,0.7,0.0,ARE,24.0,54.0
2020-02-11,Émirats arabes unis,8,0,0.8,0.0,ARE,24.0,54.0
2020-02-12,Émirats arabes unis,8,0,0.8,0.0,ARE,24.0,54.0
2020-02-13,Émirats arabes unis,8,0,0.8,0.0,ARE,24.0,54.0
2020-02-14,Émirats arabes unis,8,0,0.8,0.0,ARE,24.0,54.0
2020-02-15,Émirats arabes unis,8,0,0.8,0.0,ARE,24.0,54.0
2020-02-16,Émirats arabes unis,8,0,0.8,0.0,ARE,24.0,54.0
2020-02-17,Émirats arabes unis,9,0,0.9,0.0,ARE,24.0,54.0
2020-02-18,Émirats arabes unis,9,0,0.9,0.0,ARE,24.0,54.0
2020-02-19,Émirats arabes unis,9,0,0.9,0.0,ARE,24.0,54.0
2020-02-20,Émirats arabes unis,9,0,0.9,0.0,ARE,24.0,54.0
2020-02-21,Émirats arabes unis,9,0,0.9,0.0,ARE,24.0,54.0
2020-02-22,Émirats arabes unis,11,0,1.1,0.0,ARE,24.0,54.0
2020-02-23,Émirats arabes unis,13,0,1.3,0.0,ARE,24.0,54.0
2020-02-24,Émirats arabes unis,13,0,1.3,0.0,ARE,24.0,54.0
2020-02-25,Émirats arabes unis,13,0,1.3,0.0,ARE,24.0,54.0
2020-02-26,Émirats arabes unis,13,0,1.3,0.0,ARE,24.0,54.0
2020-02-27,Émirats arabes unis,13,0,1.3,0.0,ARE,24.0,54.0
2020-02-28,Émirats arabes unis,19,0,2.0,0.0,ARE,24.0,54.0
2020-02-29,Émirats arabes unis,19,0,2.0,0.0,ARE,24.0,54.0
2020-03-01,Émirats arabes unis,21,0,2.2,0.0,ARE,24.0,54.0
2020-03-02,Émirats arabes unis,21,0,2.2,0.0,ARE,24.0,54.0
2020-03-03,Émirats arabes unis,21,0,2.2,0.0,ARE,24.0,54.0
2020-03-04,Émirats arabes unis,27,0,2.8,0.0,ARE,24.0,54.0
2020-03-05,Émirats arabes unis,27,0,2.8,0.0,ARE,24.0,54.0
2020-03-06,Émirats arabes unis,29,0,3.0,0.0,ARE,24.0,54.0
2020-03-07,Émirats arabes unis,29,0,3.0,0.0,ARE,24.0,54.0
2020-03-08,Émirats arabes unis,45,0,4.7,0.0,ARE,24.0,54.0
2020-03-09,Émirats arabes unis,45,0,4.7,0.0,ARE,24.0,54.0
2020-03-10,Émirats arabes unis,59,0,6.1,0.0,ARE,24.0,54.0
2020-03-11,Émirats arabes unis,74,0,7.7,0.0,ARE,24.0,54.0
2020-03-12,Émirats arabes unis,74,0,7.7,0.0,ARE,24.0,54.0
2020-03-13,Émirats arabes unis,85,0,8.8,0.0,ARE,24.0,54.0
2020-03-14,Émirats arabes unis,85,0,8.8,0.0,ARE,24.0,54.0
2020-03-15,Émirats arabes unis,85,0,8.8,0.0,ARE,24.0,54.0
2020-03-16,Émirats arabes unis,86,0,8.9,0.0,ARE,24.0,54.0
2020-03-17,Émirats arabes unis,98,0,10.2,0.0,ARE,24.0,54.0
2020-03-18,Émirats arabes unis,113,0,11.7,0.0,ARE,24.0,54.0
2020-03-19,Émirats arabes unis,113,0,11.7,0.0,ARE,24.0,54.0
2020-03-20,Émirats arabes unis,140,0,14.5,0.0,ARE,24.0,54.0
2020-03-21,Émirats arabes unis,140,0,14.5,0.0,ARE,24.0,54.0
2020-03-22,Émirats arabes unis,153,2,15.9,0.2,ARE,24.0,54.0
2020-03-23,Émirats arabes unis,153,2,15.9,0.2,ARE,24.0,54.0
2020-03-24,Émirats arabes unis,198,2,20.6,0.2,ARE,24.0,54.0
2020-03-25,Émirats arabes unis,248,2,25.8,0.2,ARE,24.0,54.0
2020-03-26,Émirats arabes unis,333,2,34.6,0.2,ARE,24.0,54.0
2020-03-27,Émirats arabes unis,333,2,34.6,0.2,ARE,24.0,54.0
2020-03-28,Émirats arabes unis,405,2,42.1,0.2,ARE,24.0,54.0
2020-03-29,Émirats arabes unis,468,2,48.6,0.2,ARE,24.0,54.0
2020-03-30,Émirats arabes unis,468,2,48.6,0.2,ARE,24.0,54.0
2020-03-31,Émirats arabes unis,611,5,63.4,0.5,ARE,24.0,54.0
2020-04-01,Émirats arabes unis,664,6,68.9,0.6,ARE,24.0,54.0
2020-04-02,Émirats arabes unis,664,6,68.9,0.6,ARE,24.0,54.0
2020-04-03,Émirats arabes unis,1024,8,106.3,0.8,ARE,24.0,54.0
2020-04-04,Émirats arabes unis,1024,8,106.3,0.8,ARE,24.0,54.0
2020-04-05,Émirats arabes unis,1505,10,156.3,1.0,ARE,24.0,54.0
2020-04-06,Émirats arabes unis,1799,10,186.8,1.0,ARE,24.0,54.0
2020-04-07,Émirats arabes unis,2076,11,215.6,1.1,ARE,24.0,54.0
2020-03-04,Argentine,1,0,0.0,0.0,ARG,-34.0,-64.0
2020-03-05,Argentine,1,0,0.0,0.0,ARG,-34.0,-64.0
2020-03-06,Argentine,2,0,0.0,0.0,ARG,-34.0,-64.0
2020-03-07,Argentine,8,0,0.2,0.0,ARG,-34.0,-64.0
2020-03-08,Argentine,9,1,0.2,0.0,ARG,-34.0,-64.0
2020-03-09,Argentine,12,1,0.3,0.0,ARG,-34.0,-64.0
2020-03-10,Argentine,12,1,0.3,0.0,ARG,-34.0,-64.0
2020-03-11,Argentine,19,1,0.4,0.0,ARG,-34.0,-64.0
2020-03-12,Argentine,19,1,0.4,0.0,ARG,-34.0,-64.0
2020-03-13,Argentine,31,1,0.7,0.0,ARG,-34.0,-64.0
2020-03-14,Argentine,34,2,0.8,0.0,ARG,-34.0,-64.0
2020-03-15,Argentine,45,2,1.0,0.0,ARG,-34.0,-64.0
2020-03-16,Argentine,56,2,1.3,0.0,ARG,-34.0,-64.0
2020-03-17,Argentine,65,2,1.5,0.0,ARG,-34.0,-64.0
2020-03-18,Argentine,79,2,1.8,0.0,ARG,-34.0,-64.0
2020-03-19,Argentine,97,2,2.2,0.0,ARG,-34.0,-64.0
2020-03-20,Argentine,128,3,2.9,0.1,ARG,-34.0,-64.0
2020-03-21,Argentine,158,3,3.6,0.1,ARG,-34.0,-64.0
2020-03-22,Argentine,225,4,5.1,0.1,ARG,-34.0,-64.0
2020-03-23,Argentine,266,4,6.0,0.1,ARG,-34.0,-64.0
2020-03-24,Argentine,301,4,6.8,0.1,ARG,-34.0,-64.0
2020-03-25,Argentine,387,6,8.7,0.1,ARG,-34.0,-64.0
2020-03-26,Argentine,502,8,11.3,0.2,ARG,-34.0,-64.0
2020-03-27,Argentine,589,12,13.2,0.3,ARG,-34.0,-64.0
2020-03-28,Argentine,690,17,15.5,0.4,ARG,-34.0,-64.0
2020-03-29,Argentine,745,19,16.7,0.4,ARG,-34.0,-64.0
2020-03-30,Argentine,820,20,18.4,0.4,ARG,-34.0,-64.0
2020-03-31,Argentine,966,24,21.7,0.5,ARG,-34.0,-64.0
2020-04-01,Argentine,966,24,21.7,0.5,ARG,-34.0,-64.0
2020-04-02,Argentine,1133,31,25.5,0.7,ARG,-34.0,-64.0
2020-04-03,Argentine,1133,34,25.5,0.8,ARG,-34.0,-64.0
2020-04-04,Argentine,1265,37,28.4,0.8,ARG,-34.0,-64.0
2020-04-05,Argentine,1451,43,32.6,1.0,ARG,-34.0,-64.0
2020-04-06,Argentine,1554,46,34.9,1.0,ARG,-34.0,-64.0
2020-04-07,Argentine,1628,53,36.6,1.2,ARG,-34.0,-64.0
2020-01-26,Arménie,0,0,0.0,0.0,ARM,40.0,45.0
2020-01-27,Arménie,0,0,0.0,0.0,ARM,40.0,45.0
2020-01-28,Arménie,0,0,0.0,0.0,ARM,40.0,45.0
2020-01-29,Arménie,0,0,0.0,0.0,ARM,40.0,45.0
2020-01-30,Arménie,0,0,0.0,0.0,ARM,40.0,45.0
2020-01-31,Arménie,0,0,0.0,0.0,ARM,40.0,45.0
2020-02-01,Arménie,0,0,0.0,0.0,ARM,40.0,45.0
2020-02-02,Arménie,0,0,0.0,0.0,ARM,40.0,45.0
2020-02-03,Arménie,0,0,0.0,0.0,ARM,40.0,45.0
2020-02-04,Arménie,0,0,0.0,0.0,ARM,40.0,45.0
2020-02-05,Arménie,0,0,0.0,0.0,ARM,40.0,45.0
2020-02-06,Arménie,0,0,0.0,0.0,ARM,40.0,45.0
2020-02-07,Arménie,0,0,0.0,0.0,ARM,40.0,45.0
2020-02-08,Arménie,0,0,0.0,0.0,ARM,40.0,45.0
2020-02-09,Arménie,0,0,0.0,0.0,ARM,40.0,45.0
2020-02-10,Arménie,0,0,0.0,0.0,ARM,40.0,45.0
2020-02-11,Arménie,0,0,0.0,0.0,ARM,40.0,45.0
2020-02-12,Arménie,0,0,0.0,0.0,ARM,40.0,45.0
2020-02-13,Arménie,0,0,0.0,0.0,ARM,40.0,45.0
2020-02-14,Arménie,0,0,0.0,0.0,ARM,40.0,45.0
2020-02-15,Arménie,0,0,0.0,0.0,ARM,40.0,45.0
2020-02-16,Arménie,0,0,0.0,0.0,ARM,40.0,45.0
2020-02-17,Arménie,0,0,0.0,0.0,ARM,40.0,45.0
2020-02-18,Arménie,0,0,0.0,0.0,ARM,40.0,45.0
2020-02-19,Arménie,0,0,0.0,0.0,ARM,40.0,45.0
2020-02-20,Arménie,0,0,0.0,0.0,ARM,40.0,45.0
2020-02-21,Arménie,0,0,0.0,0.0,ARM,40.0,45.0
2020-02-22,Arménie,0,0,0.0,0.0,ARM,40.0,45.0
2020-02-23,Arménie,0,0,0.0,0.0,ARM,40.0,45.0
2020-02-24,Arménie,0,0,0.0,0.0,ARM,40.0,45.0
2020-02-25,Arménie,0,0,0.0,0.0,ARM,40.0,45.0
2020-02-26,Arménie,0,0,0.0,0.0,ARM,40.0,45.0
2020-02-27,Arménie,0,0,0.0,0.0,ARM,40.0,45.0
2020-02-28,Arménie,0,0,0.0,0.0,ARM,40.0,45.0
2020-02-29,Arménie,0,0,0.0,0.0,ARM,40.0,45.0
2020-03-01,Arménie,1,0,0.3,0.0,ARM,40.0,45.0
2020-03-02,Arménie,1,0,0.3,0.0,ARM,40.0,45.0
2020-03-03,Arménie,1,0,0.3,0.0,ARM,40.0,45.0
2020-03-04,Arménie,1,0,0.3,0.0,ARM,40.0,45.0
2020-03-05,Arménie,1,0,0.3,0.0,ARM,40.0,45.0
2020-03-06,Arménie,1,0,0.3,0.0,ARM,40.0,45.0
2020-03-07,Arménie,1,0,0.3,0.0,ARM,40.0,45.0
2020-03-08,Arménie,1,0,0.3,0.0,ARM,40.0,45.0
2020-03-09,Arménie,1,0,0.3,0.0,ARM,40.0,45.0
2020-03-10,Arménie,1,0,0.3,0.0,ARM,40.0,45.0
2020-03-11,Arménie,1,0,0.3,0.0,ARM,40.0,45.0
2020-03-12,Arménie,4,0,1.4,0.0,ARM,40.0,45.0
2020-03-13,Arménie,6,0,2.0,0.0,ARM,40.0,45.0
2020-03-14,Arménie,13,0,4.4,0.0,ARM,40.0,45.0
2020-03-15,Arménie,20,0,6.8,0.0,ARM,40.0,45.0
2020-03-16,Arménie,30,0,10.2,0.0,ARM,40.0,45.0
2020-03-17,Arménie,52,0,17.6,0.0,ARM,40.0,45.0
2020-03-18,Arménie,78,0,26.4,0.0,ARM,40.0,45.0
2020-03-19,Arménie,115,0,39.0,0.0,ARM,40.0,45.0
2020-03-20,Arménie,122,0,41.3,0.0,ARM,40.0,45.0
2020-03-21,Arménie,136,0,46.1,0.0,ARM,40.0,45.0
2020-03-22,Arménie,160,0,54.2,0.0,ARM,40.0,45.0
2020-03-23,Arménie,190,0,64.4,0.0,ARM,40.0,45.0
2020-03-24,Arménie,194,0,65.7,0.0,ARM,40.0,45.0
2020-03-25,Arménie,265,0,89.8,0.0,ARM,40.0,45.0
2020-03-26,Arménie,290,0,98.2,0.0,ARM,40.0,45.0
2020-03-27,Arménie,329,1,111.5,0.3,ARM,40.0,45.0
2020-03-28,Arménie,372,1,126.0,0.3,ARM,40.0,45.0
2020-03-29,Arménie,424,3,143.6,1.0,ARM,40.0,45.0
2020-03-30,Arménie,424,3,143.6,1.0,ARM,40.0,45.0
2020-03-31,Arménie,482,3,163.3,1.0,ARM,40.0,45.0
2020-04-01,Arménie,532,3,180.2,1.0,ARM,40.0,45.0
2020-04-02,Arménie,571,3,193.4,1.0,ARM,40.0,45.0
2020-04-03,Arménie,663,4,224.6,1.4,ARM,40.0,45.0
2020-04-04,Arménie,736,7,249.3,2.4,ARM,40.0,45.0
2020-04-05,Arménie,770,7,260.9,2.4,ARM,40.0,45.0
2020-04-06,Arménie,822,7,278.5,2.4,ARM,40.0,45.0
2020-04-07,Arménie,833,8,282.2,2.7,ARM,40.0,45.0
2020-03-15,Antigua-et-Barbuda,1,0,10.4,0.0,ATG,17.05,-61.8
2020-03-16,Antigua-et-Barbuda,1,0,10.4,0.0,ATG,17.05,-61.8
2020-03-17,Antigua-et-Barbuda,1,0,10.4,0.0,ATG,17.05,-61.8
2020-03-18,Antigua-et-Barbuda,1,0,10.4,0.0,ATG,17.05,-61.8
2020-03-19,Antigua-et-Barbuda,1,0,10.4,0.0,ATG,17.05,-61.8
