timestamp,Allemagne,Belgique,Espagne,France,Italie,Suisse,Suède
2020-07-11,1.2124883444972667,1.5435415310937384,1.4917458840870532,1.25351130992645,1.0549674651482954,1.07881152834606,0.8488285722825948
2020-07-12,1.2308471212779375,1.5294020758628313,1.4566047575398844,1.2645441820362748,1.0807092419863025,1.0928994837776742,0.8707875133631408
2020-07-13,1.2329499073882673,1.5088073619237845,1.4212232437875092,1.27179702696615,1.09778113970002,1.1093050043333093,0.8860944673792013
2020-07-14,1.2311792341341918,1.4963467026241557,1.384726736692045,1.275370644440688,1.1122196313938095,1.1228564716130955,0.8998203498702587
2020-07-15,1.2276397849864586,1.4926158541889334,1.3470812447407614,1.2771779639081546,1.1272568306168829,1.1357637355476131,0.9128617580326118
2020-07-16,1.2319426786910028,1.493252172191378,1.3084431273310078,1.2757670834810702,1.1382731851822605,1.1528245140006244,0.9362024918526972
2020-07-17,1.2360474954123621,1.4909428902603554,1.2729656954648034,1.2660216759848644,1.1441949810244334,1.1732723953906468,0.9677866556586172
2020-07-18,1.2368675317429183,1.4781884609941105,1.2453492851027719,1.2484425791148528,1.143635606546945,1.1943462283429274,0.998747822680488
2020-07-19,1.2268206862279625,1.4494001552369238,1.2279923280083924,1.2265601584757662,1.1364961541204919,1.200344629827491,1.030583707580389
2020-07-20,1.213403630219158,1.406706501688225,1.221002683391147,1.2081232578062946,1.1242990653829898,1.1854781866848594,1.06056822245564
2020-07-21,1.2025917398348052,1.360418093331917,1.2195059508561077,1.1974556946289858,1.109243990514563,1.1485365516900463,1.089561139260731
2020-07-22,1.2032526214431802,1.3205990348948384,1.2206899764936603,1.1970070969063007,1.101945748781707,1.0995426644765205,1.1233818268137652
2020-07-23,1.2163042909595188,1.291957608893656,1.2233675136696829,1.2045885310223272,1.1013837864695206,1.06720186620268,1.1610841634063558
2020-07-24,1.2297342979795245,1.2658568142222977,1.2291896901430963,1.2117522245468186,1.1085065988055685,1.0446723702383152,1.2072593740280306
2020-07-25,1.2368967098056198,1.2363319053401318,1.2380884939698305,1.2142004218456093,1.1184539495063408,1.038924954632232,1.2422179625815355
2020-07-26,1.23034916381278,1.1987160696201895,1.2488454493810108,1.2137556192647772,1.130603634398982,1.040164854644191,1.2606736261452316
2020-07-27,1.214435467351304,1.1531731397375855,1.2599227131581738,1.2154640824335992,1.1424495024574728,1.0569208410207558,1.2566841383484693
2020-07-28,1.2008099487917994,1.1090432821372251,1.2675347314777106,1.2258078509650645,1.1552465149809008,1.0863567753455237,1.233688833149878
2020-07-29,1.1947577952318944,1.0722837559807876,1.2697151423259656,1.2427059368537758,1.1676852503170203,1.1296366455413462,1.2155924085422516
2020-07-30,1.1959047947392063,1.0437747328759432,1.2673796811898463,1.2596350886183287,1.183803095383873,1.1733535888231594,1.200364675157658
2020-07-31,1.1968193596033048,1.022149110513625,1.2638539758890164,1.2734073264422998,1.200239341411678,1.2127421862795482,1.1835592687100616
2020-08-01,1.1909286766018023,0.9995988966239296,1.2611145865196725,1.280213805848637,1.2131731993516441,1.243526357178373,1.1631793711254177
2020-08-02,1.174150932304232,0.9708068475761598,1.2600049847137826,1.2829410147146538,1.2184819304979189,1.2522358008335706,1.1339828991358232
2020-08-03,1.1498314203375772,0.9393480363464654,1.2581668412534108,1.2881677717970044,1.214289257887266,1.2319464091693235,1.0941860433644917
2020-08-04,1.1238443468171573,0.9105196296187013,1.2522966824831328,1.3047492203836162,1.201826543728565,1.1981750871456072,1.050511552489987
2020-08-05,1.1064695557921258,0.8918501775288794,1.241782051340971,1.3301762844910792,1.1941601588619275,1.1599186404506558,1.010468195611555
2020-08-06,1.1006115764200173,0.8835018716794271,1.227694093386673,1.3562132517662682,1.2029488515846392,1.120922453209379,0.975368745224132
2020-08-07,1.1021409138959193,0.8807324913667888,1.21601665283411,1.3725433370608575,1.2294081524381606,1.0969498571800886,0.9576046845216306
2020-08-08,1.1063105740875523,0.8836755395821535,1.2099774435059427,1.3730456737860848,1.2686114452556834,1.0825580163681363,0.9384181788003064
2020-08-09,1.1066777114312982,0.8815010381813351,1.2100213906922064,1.3615486905602947,1.3082815185294203,1.0760927354355718,0.9213502729416274
2020-08-10,1.1000493540895204,0.8751814248698255,1.2119318508585226,1.3476193906290057,1.3477457118086371,1.0726727899599602,0.8994844216699643
2020-08-11,1.0904668795379129,0.8697136466420391,1.2115060361606864,1.3399179707452804,1.3902555774738676,1.0656124477589777,0.8729713830815453
2020-08-12,1.0798213791863185,0.8712378484949898,1.205822287655751,1.3381886539923495,1.4372849976942939,1.063998724727048,0.8476834496750376
2020-08-13,1.073529266268127,0.8804360540020228,1.1950133953216344,1.3372574147344003,1.4757378271730244,1.0713678550025028,0.8278805655518038
2020-08-14,1.0694109542658456,0.8974392493241931,1.1809498057665742,1.3309665826724344,1.4984806960299168,1.082691243458635,0.8145854598792209
2020-08-15,1.0661291501313264,0.9154299738119211,1.1676495687964743,1.3128456733446872,1.5038689053804906,1.1011786006864397,0.8065014049470837
2020-08-16,1.0540379801375217,0.9240748396007632,1.1573096545240027,1.288003193609958,1.4921809695372457,1.1232405023620593,0.7999407279587862
2020-08-17,1.0351648936426026,0.9291778289027224,1.1497472056961378,1.2655645261246944,1.4604882262186378,1.1318612516903843,0.7910980516283025
2020-08-18,1.0095193001851783,0.9292661042381468,1.1435209179755998,1.254552607133938,1.4112688175785704,1.1245017651531777,0.7826397431583564
2020-08-19,0.9845196692311876,0.9342878514969928,1.133600083545666,1.255665575676174,1.3535770681268038,1.1086075317644106,0.7805484994771412
2020-08-20,0.9652993905629796,0.9511998712047184,1.119396579523885,1.2601789595467103,1.2913715252058682,1.0929015098104322,0.7889760904757933
2020-08-21,0.95534580008293,0.9773821299601424,1.1032746904876027,1.256313465641378,1.2371985311349414,1.0866268523501832,0.8143058238133294
2020-08-22,0.9522367873761796,1.0108209941784698,1.088288153920025,1.241551081231982,1.1916584615428147,1.0895195116976095,0.8505233447434221
2020-08-23,0.9508298450367936,1.0368421763323648,1.077309155481804,1.2203315214263657,1.1519818831298878,1.0979047292406512,0.8917821354866946
2020-08-24,0.94845497466806,1.0602465295361485,1.0708061310576509,1.2032954391781314,1.1150853493515525,1.1074284075552936,0.9324307924869611
2020-08-25,0.947146918224356,1.0910095827706159,1.0683772450780056,1.1952287158887642,1.0819287262172328,1.1153224871540897,0.9719766136848056
2020-08-26,0.954517643383158,1.1333868928267472,1.066226796852821,1.1971500440650042,1.0546547104506827,1.1230737087996752,1.0112122785396005
2020-08-27,0.9712421191294012,1.1865360723681238,1.0621587810079618,1.20106102106553,1.0375553446682868,1.139469164400624,1.0535432807543832
2020-08-28,0.9949276196988358,1.2451399518284376,1.0563043254761622,1.1981556580810533,1.028550356041269,1.1652055031030373,1.096494101808977
2020-08-29,1.0197434226715905,1.2989121077645076,1.0515550015624548,1.1860817690241086,1.0240723768670528,1.1933086952607477,1.1364276177421306
2020-08-30,1.040475861691076,1.3419364365922308,1.0516942599362833,1.1668105229890344,1.0202910760796038,1.2158962861873328,1.1605011327769086
2020-08-31,1.0581651711406397,1.3730154539129868,1.0565081404984669,1.1484523940212366,1.015648990796128,1.2163760281552252,1.1704578088125066
2020-09-01,1.0744507977526814,1.4045584754538925,1.0630824705163733,1.1386213126195792,1.0070263371854704,1.1983433356384805,1.1668342842778172
2020-09-02,1.0946977865147045,1.4386006381558778,1.0673918341972084,1.1380520201108937,1.0011978845995728,1.1637861592591845,1.160721387928916
2020-09-03,1.1184498805718257,1.4733975787959923,1.0678471967619103,1.1428025239375872,0.9980608090227304,1.1215936169070615,1.1635963359379298
2020-09-04,1.1399867757017563,1.4983296141839522,1.0641840503675817,1.1424482964702318,0.9998480845337876,1.0881254413566341,1.1747001618875366
2020-09-05,1.1541788273235036,1.504231869541084,1.0595292683303184,1.1318870657291764,1.0043786300977111,1.0644942182318191,1.18565755091125
2020-09-06,1.1614939478610635,1.4817348789559004,1.0562147571263232,1.1141374378992281,1.0089410906667142,1.0417320366482177,1.192307064937781
2020-09-07,1.1579539766774514,1.4384618621892058,1.0550708884722526,1.095988875265432,1.0141466147784468,1.0165058568582717,1.1920429985371932
2020-09-08,1.1496583197650807,1.3911084005083596,1.054934033184575,1.0828184903719429,1.0190007664224288,0.9831379795397848,1.1936538872955087
2020-09-09,1.1414438237859277,1.3481190016363918,1.0521560572786188,1.0742773713616802,1.0247693589905382,0.9453287240697088,1.201933052455349
2020-09-10,1.1370746234802112,1.3095256508577435,1.0457914974750564,1.0659209864107309,1.0333783968994497,0.9115940084944484,1.2196908942464135
2020-09-11,1.1370920896299743,1.2687572581457638,1.0357373979329985,1.0520494488659855,1.0450400340025516,0.8837070954093331,1.2416724368361431
2020-09-12,1.1330442247826815,1.2232295475863553,1.0240709971096005,1.0301788495558541,1.0546299307107505,0.8661617175208635,1.2611104946554428
